generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,is_clear,is_clouds,is_drizzle,is_fog,is_mist,is_rain,total_load_actual
0.7348861831656959,0.9564494822516727,0.5422047008892733,0.9034088970278787,0.9591319499445589,0.08156632319963666,0.3081680186330416,0.3805648160581981,0.5098053726041589,0.9648148148148148,0.2926657263751763,0.28170660432495614,0.5170866413531241,0.03585016849464766,0.17544124814065576,0.22471936160298256,0.1577852342799737,0.0008262504654770672,0.6834963710949826,0.09935522614494771,0.4645690557374835,0.005524861878453039,0.2944762262027572,0.55,0.4601769911504425,0.0,0.0,0.0,0.016666666666666666,0.7119079960155756
0.8628904182106933,0.8700302552520562,0.31782342728059093,0.8218547038684215,0.6266434341834309,0.18728888131936758,0.379594677803657,0.29559719051594785,0.9962381903845678,0.8416666666666667,0.3124118476727785,0.2811870900707838,0.6782878840179498,0.3928528518219735,0.2554732866436584,0.3026333100341727,0.2297630278657561,0.0006878691125295523,0.5558535815714738,0.2179114384146149,0.580027683062692,0.0027624309392265197,0.3044171433930414,0.48333333333333334,0.5309734513274337,0.0,0.0,0.0,0.016666666666666666,0.7695976334933141
0.8693488618316567,0.8817914518259685,0.32981212622827377,0.8682905467656996,0.6513543481704419,0.13813903318288911,0.4206087864428561,0.37658296210232545,0.9958065073139444,0.8699074074074075,0.3723554301833568,0.2211020196116631,0.6753538142906454,0.35619882940560577,0.2467961023331462,0.2941857719788743,0.22195909592936758,0.0006788761598844235,0.5788892395077312,0.15289674136350706,0.5821207926808684,0.009668508287292819,0.24298977773609676,0.48333333333333334,0.4867256637168142,0.0,0.0,0.0,0.058333333333333334,0.7681064928008696
0.7652726310217044,0.8211531086206162,0.17538411754090094,0.7219081633813712,0.6694123237763344,0.265150870021857,0.42963081947902443,0.20466846103096153,0.9946347961222528,0.7875000000000001,0.36530324400564174,0.16303006688746025,0.6451501553331034,0.6050302374944931,0.2852681132024344,0.3316396008077067,0.25655936988185246,0.0005641701312475572,0.568949195329757,0.3402920446284649,0.749434522804767,0.04972375690607736,0.4112351120697739,0.425,0.4513274336283186,0.0,0.0,0.0,0.15,0.7640254761689154
0.7812599258867123,0.7306856436698344,0.21025495821224316,0.6667368085808206,0.6876287026770157,0.34316898010162084,0.5170936738682301,0.21979600296595575,0.9965588692370309,0.8875000000000001,0.3808180535966149,0.1998181700110397,0.6473938557128063,0.6445077610522763,0.2334041062011245,0.2811482020813916,0.20991484026223084,0.000445977039340132,0.7360366046071316,0.3412481431145106,0.8784983626481213,0.17403314917127072,0.5137390978148738,0.25,0.4336283185840708,0.0,0.0,0.0,0.3416666666666667,0.767430348033445
0.7792482795129696,0.8576724762432353,0.2120471955841262,0.6641718893956802,0.4965943291620466,0.25166766016634023,0.4849409685968998,0.2665273212398629,0.9968795480894939,0.8231481481481482,0.3935119887165023,0.3236411455289304,0.6565412495685192,0.4028967348083051,0.10032617172088543,0.15159224526250448,0.09022957073755755,0.0006195960842848916,0.5970337645945094,0.1299503776984102,0.8365348907869417,0.05110497237569061,0.22263903216730752,0.6416666666666667,0.13274336283185842,0.0,0.0,0.0,0.23333333333333334,0.5563222554257596
0.7978824775013234,0.8253291856649765,0.21688872570678253,0.6070498310906879,0.4112149532710282,0.34773907860001707,0.47452681176880035,0.2550605160062355,0.9975579072004737,0.8300925925925926,0.3610719322990127,0.03313526852393013,0.65723161891612,0.3579552931349158,0.13965267429928474,0.18987795122709095,0.12559834226938094,0.00043716761634082085,0.6522562322499212,0.2771895445494485,0.6493703791229196,0.14502762430939228,0.7500703366782332,0.03333333333333333,0.5575221238938054,0.0,0.0,0.0,0.44166666666666665,0.46257961302786055
0.8285288031185329,0.8883189934027281,0.2713248243545145,0.8538906013626489,0.5896058638019669,0.2673314082664334,0.5127274674299009,0.2698398712983274,0.9343830520105219,0.85239898989899,0.324144121041159,0.22760185135988759,0.6504377569272288,0.4434956488903383,0.12216533045430289,0.17285341915191133,0.10987088550104573,0.000426155837591681,0.7923635216156517,0.3374237491703278,0.5854967759359915,0.23895027624309392,0.7027103066679171,0.175,0.21238938053097348,0.0,0.0,0.0,0.625,0.8344049020495639
0.8683959767072522,0.9218477010269741,0.4228902316840186,0.9763640706575523,0.6009821004276888,0.09669590394277443,0.5428747356303376,0.4913969768270112,0.6987838871210441,0.8953703703703704,0.4055007052186178,0.1185953633352815,0.6668967897825337,0.24470629294611032,0.05038311074450874,0.10297095371233134,0.04531266744182538,0.0003800898964911176,0.6864941621962763,0.0936186352286735,0.6909287329934845,0.08839779005524863,0.6904248335365282,0.08333333333333333,0.672566371681416,0.0,0.0,0.0,0.2833333333333333,0.9074104259108335
0.8920063525674959,0.9134955469382539,0.2822493823626418,0.9275168624953083,0.6437509900205923,0.20414999006500328,0.5404117473830752,0.3150627346345393,0.7286193542021262,0.9199074074074075,0.421015514809591,0.17231638418079093,0.5816361753538144,0.5117574363639484,0.08024512793388539,0.13204265688101913,0.07216943817410204,0.0003784381296787452,0.6902808456926475,0.30778469610291104,0.9057087876844132,0.175414364640884,0.5764794147988371,0.26666666666666666,0.4867256637168142,0.0,0.0,0.0,0.275,0.9162757704729996
0.8913710958178929,0.8494907742787745,0.2577461370439285,0.8907947268446377,0.639474101061302,0.27502909534758296,0.5077236098840789,0.2244025759442307,0.9603714941167765,0.8925925925925926,0.3808180535966149,0.24439898694720436,0.5022437003797031,0.6318692321335599,0.1351534349105865,0.18549778657968474,0.12155189624513518,0.00045735587738091055,0.5919848532660146,0.3651506052656532,0.8980115458627327,0.281767955801105,0.3898527618868986,0.44166666666666665,0.32743362831858414,0.0,0.0,0.0,0.25,0.8988318391741374
0.9245103229221807,0.7998892061192313,0.2446030629834529,0.9004629366334157,0.6755900522730872,0.23633937948848963,0.5080180976092952,0.22964554493598094,0.9959545129381582,0.9212962962962964,0.36741889985895637,0.40729917527112147,0.5,0.5517956551838565,0.12081548484566795,0.1715392979186081,0.10865688532800988,0.0006249184440136404,0.5025244556642476,0.1490723474193243,0.8757638162114718,0.04558011049723757,0.25912032261089746,0.675,0.13274336283185842,0.0,0.0,0.0,0.2,0.8653566361797822
0.8335627316040233,0.5458729279413645,0.16412973807197573,0.7106418553863304,0.46792333280532217,0.25850861506145506,0.47273311380612,0.21706942555042413,0.9949801425787512,0.5675925925925926,0.42031029619181937,0.4556464705500357,0.47221263375906114,0.5350548966432663,0.0852583088349661,0.13692316130786075,0.07667810378921835,0.0006917232350917533,0.4673398548437995,0.20835045355415788,0.6907936936632795,0.012430939226519336,0.09978430085341837,0.8083333333333333,0.12389380530973453,0.0,0.0,0.0,0.075,0.6137794681396962
0.660667019587083,0.4586014403204501,0.14250154020399142,0.44752436957585,0.3711389196895295,0.4502682449118624,0.4473268546033787,0.16167961839593176,0.9952021510150721,0.2050925925925926,0.36600846262341336,0.4836028313526852,0.5008629616845013,0.6433148532752041,0.15635976719573463,0.20614288210624387,0.1406240707952655,0.0007343021129217545,0.2877879457242032,0.2838822339517684,0.39924377975085246,0.016574585635359115,0.16955828566069586,0.8,0.10619469026548674,0.0,0.0,0.0,0.1,0.434727881916146
0.7010058231868712,0.8369199301146292,0.2646723877206848,0.795136321758022,0.5629653096784412,0.2166538930994351,0.49559606992744903,0.37310321876258923,0.9964972002269421,0.49583333333333335,0.3695345557122708,0.4640723423598935,0.5089748015188127,0.412105296281675,0.09351567635292746,0.14496199324324444,0.08410446835379837,0.0007677045084608092,0.45408646260650065,0.052506400328708236,0.5264845886364404,0.0013812154696132598,0.25011722779705525,0.5666666666666667,0.4513274336283186,0.0,0.0,0.0,0.008333333333333333,0.7989586163180296
0.7006237484751534,0.8376906701547595,0.2237347531980371,0.8752071494309605,0.63364072755322,0.16468645520550634,0.4384479914889556,0.2537184235757434,0.9970801064353487,0.4269927536231884,0.36990249586067325,0.40246896325848375,0.4529048040701776,0.5135537009991769,0.16256353256545353,0.21218246155638276,0.14620350312747377,0.0008033092597496926,0.5792047964657623,0.13186257467050164,0.6266500118159415,0.07872928176795581,0.2987902091343899,0.625,0.19469026548672566,0.0,0.0,0.0,0.19166666666666668,0.8274381961423523
0.7326627845420857,0.5011292453232199,0.2540047333032282,0.8511073438336851,0.6490127342474811,0.19510605763285435,0.40540018321094057,0.29852760757999186,0.9954970897589759,0.4385869565217392,0.41773471515300165,0.3854943996928089,0.4404781558133602,0.47117767646788855,0.1571363085992079,0.2068988719322764,0.1413224628129548,0.0006801608674051572,0.6080782581255917,0.08118935491007934,0.6311400695452551,0.04972375690607736,0.22676545062365186,0.7,0.10619469026548674,0.0,0.0,0.0,0.2,0.8036203667612904
0.7652726310217044,0.016448629991051265,0.1495584748557809,0.5541021645415563,0.6608585458577537,0.25163927446138123,0.46047171579257357,0.2373406820530486,0.9947087989343595,0.4138888888888889,0.4245416078984484,0.1941522176764725,0.4240593717638937,0.8882957724721512,0.23343561739030605,0.281178879310346,0.20994318023598346,0.00046689941896349563,0.596244872199432,0.4167799235121211,0.8481820330171164,0.10220994475138122,0.3684704117040232,0.425,0.4601769911504425,0.0,0.0,0.0,0.14166666666666666,0.8032690392103594
0.6737956590788774,0.0,0.12700304306970434,0.1476278762924122,0.5460161571360683,0.3702631354849698,0.5946242604342356,0.4319318997880626,0.9954241594513926,0.4291666666666667,0.386459802538787,0.07450159101240339,0.36934760096651714,0.9727633694352426,0.3663000137043788,0.4105269493631578,0.3294364015967659,0.0001497601909882934,0.6872830545913537,1.0,0.8344080213362144,0.38950276243093923,0.6581637437869268,0.2916666666666667,0.37168141592920356,0.0,0.0,0.0,0.35833333333333334,0.7733285037278519
0.5141344626786659,0.0,0.07115120135911335,0.07483194376514214,0.15095833993347063,0.33702347497800106,0.6026289722378391,0.48311799015629653,0.9966452058511559,0.40370370370370373,0.2157968970380818,0.2267355023053445,0.3374180186399724,0.8739065012043505,0.24878604390172931,0.2961230486952484,0.2237487742400841,0.00014315312373880743,0.6118649416219628,0.668233825342141,0.8721515141284899,0.33563535911602216,0.45259307887086186,0.30833333333333335,0.23008849557522126,0.0,0.0,0.0,0.475,0.534758066950406
0.6641609317098993,0.32096134998082415,0.2814995052678088,0.6742097660293231,0.47520988436559486,0.15854835504839762,0.5015125960431559,0.47399242163279365,0.9953624904413034,0.4069444444444445,0.4104372355430185,0.3580264952269628,0.4143942008974803,0.10660933843680448,0.13215047841314842,0.1825743049083588,0.11885115055675044,0.0003986263907188349,0.4349952666456296,0.40721893865166414,0.9806893757806963,0.22513812154696133,0.28978711432054766,0.5666666666666667,0.2035398230088496,0.0,0.0,0.0,0.24166666666666667,0.35251615479814324
0.7625198517734249,0.0,0.21089904351776367,0.491611406212678,0.4169174718834153,0.14631411621107612,0.6722351618343907,0.5792079496955224,0.9979279212610079,0.7486111111111111,0.32369534555712287,0.10784791220209103,0.25940628236106317,0.5812464598959853,0.13251413349131091,0.1829283356632505,0.11917820820318781,0.0004057840469057737,0.6285894603976019,0.3814042795284301,0.8082779109415619,0.29972375690607733,0.5724467785801369,0.18333333333333332,0.5132743362831859,0.0,0.0,0.0,0.3333333333333333,0.824111805366899
0.7475913181577551,0.0,0.22720342516475517,0.3112651705585951,0.4579439252336447,0.1815407760651736,0.7786523170829651,0.7046188338189014,0.9953871580453393,0.8611111111111112,0.3117066290550069,0.4190044808104422,0.4630652399033484,0.42724978973927674,0.1704205883180947,0.219831576188259,0.15326984240526542,0.0003145698129337418,0.7395077311454719,0.4215604159423497,0.7928496674656494,0.2928176795580111,0.560630216636969,0.275,0.44247787610619477,0.0,0.0,0.0,0.30833333333333335,0.5707989978568626
0.4985706723133932,0.0,0.13352479572850096,0.16499653081884053,0.3853952162204973,0.19410145050952343,0.7269831071132173,0.325303455805508,0.9914773428056931,0.6027777777777779,0.13469675599435826,0.8498603805441912,0.2828788401794961,0.3370207628888393,0.05240843259765349,0.10494267435539051,0.04713416544458937,0.0002490497293763626,0.5224045440201959,0.4827507190492747,0.7222240977684752,0.24309392265193372,0.6080840288849292,0.26666666666666666,0.336283185840708,0.0,0.0,0.0,0.4166666666666667,0.1674575145642787
0.5142403388035997,0.0,0.2225828131903692,0.279536380904717,0.4805955963884049,0.2933094893411678,0.5545739298048349,0.24606923288007143,0.07633390068822621,0.7569444444444445,0.3208744710860366,0.7141859861029937,0.20020711080428027,0.4089127661156977,0.05210439948154644,0.10464668763591156,0.046860729539623946,0.0004254217190084071,0.40312401388450625,0.43303359777489814,0.7404544073461397,0.0759668508287293,0.39576104285848257,0.5,0.26548672566371684,0.0,0.0,0.0,0.225,0.1550786320142472
0.8709370037056641,0.9792048408403291,0.19871743013074616,0.8980686329151361,0.731823221923016,0.018237815436146356,0.32286563328246737,0.40517407474441985,0.3644515158242678,0.8833333333333334,0.29055007052186166,0.9000097408922656,0.5743872972040043,0.11530869707008118,0.008937041930394685,0.06262177694936355,0.008037638068024933,0.00043129466767461225,0.4260018933417482,0.2169553399285692,0.6751291313595086,0.03591160220994476,0.403357404107662,0.39166666666666666,0.4336283185840708,0.0,0.0,0.0,0.2,0.5596788312354735
0.7692959237691899,0.9776707717219928,0.38086288761800446,0.9645176700751847,0.7866307619198479,0.04912146243151949,0.2378657671405242,0.29859233872615704,0.6703914748760453,0.8949074074074075,0.0944992947813823,0.7788005714656796,0.46479116327235076,0.20595538467699945,0.0,0.05392125854302421,0.0,0.0005625183644351883,0.5366046071315873,0.05728689275893678,0.3261537422774383,0.006906077348066299,0.4443402419581731,0.25833333333333336,0.5398230088495576,0.0,0.0,0.0,0.041666666666666664,0.7261130731383381
0.829962943356273,0.4287723185750203,0.15880281032776783,0.5934631527463403,0.5190875970220182,0.36049845297907973,0.19013198404411963,0.13478750795495015,0.8916228816695033,0.8402777777777778,0.23272214386459822,0.8550392882654717,0.5139799792889197,0.28043059107579116,0.04356866650600821,0.0963368573314689,0.039184013593001055,0.0006540996576988589,0.5575891448406438,0.19400897626347235,0.33692312886128095,0.012430939226519336,0.2427084310231642,0.675,0.17699115044247787,0.0,0.0,0.0,0.075,0.23603187539617854
0.7812599258867123,0.9269186517236973,0.26678200046050543,0.9323623417541547,0.8115000792016472,0.05593403162167533,0.17567531389714347,0.18089994570199147,0.924110116184415,0.8666666666666667,0.33145275035260935,0.5978147931683875,0.6484294097342078,0.23992607976748306,0.10259558562742477,0.15380159793414094,0.09227059591673559,0.0006555678948654137,0.48043546860208286,0.2886627263819969,0.2908071975963,0.06077348066298343,0.1765919534840101,0.75,0.22123893805309738,0.0,0.0,0.0,0.041666666666666664,0.6256210570798995
0.9596611964002115,0.8801721566455023,0.2512212728619168,0.8620005232207651,0.952637414858229,0.08732862130631014,0.11278879875779724,0.2276546179580446,0.6567872912504009,0.9300925925925926,0.34978843441466856,0.5918241444249626,0.6630997583707283,0.13635479423056018,0.1372800911638663,0.18756815975458174,0.1234645305812041,0.0005874783962665706,0.6404228463237616,0.23990170359366608,0.3239255933290571,0.031767955801104975,0.5591297008346618,0.4083333333333333,0.42477876106194695,0.0,0.0,0.0,0.19166666666666668,0.46453258474448345
0.977660137638962,0.0,0.22630730647881364,0.5424377537905071,0.4313321717091715,0.21233926594566976,0.2093004577945547,0.20189517565113824,0.38782407064801805,0.7907407407407409,0.1636107193229902,0.03974284044418469,0.6760441836382465,0.5613474994707723,0.1644724824003294,0.21404089002795956,0.14792034053097325,0.0005972054674949732,0.702429788576838,0.14046746104491292,0.4646028155700349,0.026243093922651936,0.5216168057769859,0.2,0.752212389380531,0.0,0.0,0.0,0.09166666666666666,0.3612001569621779
0.7143462149285336,0.9643328929986791,0.5816712613492809,0.9323680289363832,0.9809916046253763,0.09321865508529906,0.2819050678660349,0.30597219708425527,0.514282542736624,0.9657407407407408,0.35049365303243996,0.20632833300863695,0.524162927166034,0.08472791976336372,0.19797384250203365,0.24665561898105182,0.17805019886455753,0.0005243441981048376,0.8236036604607133,0.03529662757988561,0.608723540731238,0.05524861878453039,0.48569820875926095,0.16666666666666666,0.672566371681416,0.0,0.0,0.0,0.2,0.70473301337197
0.6619375330862889,0.8710103549665489,0.23108349461395328,0.8678412593696327,0.8119752890860129,0.17279797893780693,0.5939014269268867,0.4902059237375713,0.98806087964676,0.8981481481481481,0.38363892806770095,0.35677641405286054,0.4483948912668278,0.43170388424503525,0.26979983883223646,0.31658070246971093,0.24264778796325892,0.0005111300636058726,0.6984853266014517,0.24755049148203173,0.7343776374869182,0.026243093922651936,0.41010972521804373,0.3333333333333333,0.6194690265486726,0.0,0.0,0.0,0.08333333333333333,0.7793836216004106
0.5869772366331392,0.01708782545702476,0.12134007081826836,0.2526189474163132,0.5103754158086488,0.5220556927531296,0.5899660000535434,0.3852297739918377,0.9974469029823132,0.8583333333333334,0.3702397743300424,0.09511981297486849,0.44131860545391793,0.781606334712186,0.29347879230655316,0.33963297996272246,0.2639437446498789,0.0004200993592796548,0.6999053329125908,0.47988242359113753,0.8420377434927924,0.07734806629834255,0.6223389290068461,0.125,0.6283185840707965,0.0,0.0,0.0,0.2833333333333333,0.5405867970660145
0.5439915299100051,0.0,0.12334389176877647,0.19230069269879552,0.2707112307936005,0.5554514746373727,0.6199769764142105,0.39098653059079735,0.9974839043883665,0.8430555555555556,0.2249647390691113,0.14314241184492496,0.3981705212288575,0.6578957907805679,0.3208079181715071,0.3662388261105942,0.28852252856169613,0.00043680055704918216,0.6964342063742506,0.39478965833307,0.8954120387562878,0.1961325966850829,0.5570664916064897,0.225,0.3982300884955753,0.0,0.0,0.0,0.4,0.37082314588427057
0.7005823186871358,0.47590233093279927,0.24459061689059258,0.5123525598007211,0.7001425629653096,0.1664679667319538,0.654753299601103,0.5282962686175027,0.9977182466267054,0.8935185185185186,0.3095909732016925,0.16806286122475483,0.43424231964100807,0.4651081626931681,0.2818639275253041,0.3283255086983541,0.25349777381883243,0.0005507724671027746,0.6342694856421585,0.21313094598438637,0.773606562911448,0.1878453038674033,0.5121447997749226,0.2916666666666667,0.47787610619469034,0.0,0.0,0.0,0.25833333333333336,0.6902562709408675
0.715828480677607,0.4296671922273832,0.1529282544977068,0.3963624782465281,0.7744337082211309,0.563811064747793,0.619307686129628,0.43293612102033546,0.9983102691235601,0.9157407407407409,0.3871650211565586,0.16218585622443013,0.39368312046945125,0.8165124754695824,0.24522272671924306,0.2926540365796839,0.22054406130962434,0.0007484338956498179,0.5509624487219944,0.533423938809697,0.09030755207454169,0.17817679558011051,0.6560067523211103,0.09166666666666666,0.38053097345132747,0.0,0.0,0.0,0.55,0.7806513930393308
0.7901535203811538,0.5344526356159714,0.23136664322652511,0.541288942980311,0.7750673214002851,0.2620568281813279,0.6149439134741521,0.5595497352242274,0.9985199437578627,0.9375,0.2743300423131171,0.3948308331709851,0.5124266482568174,0.5229198491844174,0.24538896818595646,0.2910886338925138,0.22262786549981328,0.0007421938876919706,0.5429157462922058,0.3661067037516989,0.0,0.015193370165745857,0.33489637062740313,0.49166666666666664,0.4601769911504425,0.0,0.0,0.0,0.075,0.7799752482719067
0.8186341979883534,0.5580602548259258,0.3216786045440685,0.6603273542090836,0.8609219071756692,0.12353458798149253,0.6481942548121973,0.7153266346327878,0.9986679493820765,0.9361111111111111,0.36671368124118475,0.5057958308981103,0.515015533310321,0.1779234822608606,0.22342787311668744,0.26307625621310926,0.21147214872488362,0.0007811021726055953,0.5063111391606185,0.19209677929138091,0.1641065460315317,0.005524861878453039,0.21832504923567472,0.6083333333333333,0.38053097345132747,0.0,0.0,0.0,0.03333333333333333,0.7378097739140934
0.7635786130227633,0.5969233391571143,0.26264367458445603,0.6739424684645746,0.8427055282749881,0.06010673025064578,0.6668005247235831,0.6892694290535214,0.9985076099558448,0.8865740740740742,0.3991537376586741,0.3194200922137801,0.41146013117017616,0.26723994896528835,0.1907749418117497,0.23280660725380464,0.1806101325504521,0.2052160593578922,0.5493846639318398,0.1270820822402731,0.4265217244522468,0.08011049723756906,0.3673450248522929,0.43333333333333335,0.4690265486725664,0.0,0.0,0.0,0.125,0.7327809472063753
0.6865007940709367,0.013891848127157286,0.14019901302483617,0.19107226133739785,0.4774275304926342,0.39803854778733433,0.5913045806227077,0.5554335958710159,0.9981005944892571,0.8476851851851853,0.36600846262341336,0.2702610559127216,0.4047290300310667,0.6523489126516882,0.22287730483283497,0.2615275221342017,0.2125094993843213,0.9999999999999999,0.4851688229725466,0.37088719618192745,0.8583099827824856,0.41436464088397795,0.53155772296727,0.225,0.4513274336283186,0.0,0.0,0.0,0.35,0.513133508406532
0.548438327157226,0.0,0.1178178265388038,0.08744611394838313,0.23871376524631704,0.6290556075960146,0.5548416459186678,0.47570893932051583,0.9980512592811859,0.8527777777777779,0.25669957686882927,0.49840898759659713,0.32982395581636176,0.7159763821424281,0.23316141021307146,0.273592885989439,0.2179445772173203,0.5331240728311706,0.3067213632060586,0.3718432946679731,0.8346105803315216,0.16436464088397792,0.24749132514301792,0.6666666666666666,0.11504424778761063,0.0,0.0,0.0,0.20833333333333334,0.361163934921066
0.7385918475383799,0.0,0.1281387490432066,0.1173663796535369,0.6199904958023127,0.3989894689034602,0.6416352100232914,0.5212959124692749,0.997471570586349,0.874537037037037,0.2581100141043725,0.16228326514708746,0.434932688988609,0.8892855712512087,0.2754556684984646,0.3144851079527804,0.25638134821129555,0.0004408382092572008,0.5227201009782267,0.37853598407029304,0.7789068566219912,0.07044198895027624,0.45099878083091066,0.35,0.5221238938053098,0.0,0.0,0.0,0.15833333333333333,0.7098886172235808
0.6710428798305981,0.0,0.150187002545226,0.10826688808762812,0.5879930302550295,0.3411677879020126,0.6423580435306402,0.5816951487940587,0.9976319100125803,0.8870370370370371,0.3342736248236954,0.4916877719332423,0.5112185018985158,0.879876761469937,0.2509092598511291,0.28428202663871005,0.2427713538361509,0.0005419630441034599,0.4201640896181762,0.5095214766585544,0.9715067013267615,0.21408839779005526,0.27571977867391917,0.6833333333333333,0.10619469026548674,0.0,0.0,0.0,0.21666666666666667,0.7701892601648102
